the_geom,points_id,location_name,input_address,match_address,latitude,longitude,major_basin_name,minor_basin_name,aquifer_name,string_id,aq30_id,pfaf_id,gid_1,aqid,gid_0,name_0,name_1,area_km2,bws_raw,bws_score,bws_cat,bws_label,bwd_raw,bwd_score,bwd_cat,bwd_label,iav_raw,iav_score,iav_cat,iav_label,sev_raw,sev_score,sev_cat,sev_label,gtd_raw,gtd_score,gtd_cat,gtd_label,rfr_raw,rfr_score,rfr_cat,rfr_label,cfr_raw,cfr_score,cfr_cat,cfr_label,drr_raw,drr_score,drr_cat,drr_label,ucw_raw,ucw_score,ucw_cat,ucw_label,cep_raw,cep_score,cep_cat,cep_label,udw_raw,udw_score,udw_cat,udw_label,usa_raw,usa_score,usa_cat,usa_label,rri_raw,rri_score,rri_cat,rri_label,w_awr_def_qan_raw,w_awr_def_qan_score,w_awr_def_qan_cat,w_awr_def_qan_label,w_awr_def_qan_weight_fraction,w_awr_def_qal_raw,w_awr_def_qal_score,w_awr_def_qal_cat,w_awr_def_qal_label,w_awr_def_qal_weight_fraction,w_awr_def_rrr_raw,w_awr_def_rrr_score,w_awr_def_rrr_cat,w_awr_def_rrr_label,w_awr_def_rrr_weight_fraction,w_awr_def_tot_raw,w_awr_def_tot_score,w_awr_def_tot_cat,w_awr_def_tot_label,w_awr_def_tot_weight_fraction,w_awr_agr_qan_raw,w_awr_agr_qan_score,w_awr_agr_qan_cat,w_awr_agr_qan_label,w_awr_agr_qan_weight_fraction,w_awr_agr_qal_raw,w_awr_agr_qal_score,w_awr_agr_qal_cat,w_awr_agr_qal_label,w_awr_agr_qal_weight_fraction,w_awr_agr_rrr_raw,w_awr_agr_rrr_score,w_awr_agr_rrr_cat,w_awr_agr_rrr_label,w_awr_agr_rrr_weight_fraction,w_awr_agr_tot_raw,w_awr_agr_tot_score,w_awr_agr_tot_cat,w_awr_agr_tot_label,w_awr_agr_tot_weight_fraction,w_awr_che_qan_raw,w_awr_che_qan_score,w_awr_che_qan_cat,w_awr_che_qan_label,w_awr_che_qan_weight_fraction,w_awr_che_qal_raw,w_awr_che_qal_score,w_awr_che_qal_cat,w_awr_che_qal_label,w_awr_che_qal_weight_fraction,w_awr_che_rrr_raw,w_awr_che_rrr_score,w_awr_che_rrr_cat,w_awr_che_rrr_label,w_awr_che_rrr_weight_fraction,w_awr_che_tot_raw,w_awr_che_tot_score,w_awr_che_tot_cat,w_awr_che_tot_label,w_awr_che_tot_weight_fraction,w_awr_con_qan_raw,w_awr_con_qan_score,w_awr_con_qan_cat,w_awr_con_qan_label,w_awr_con_qan_weight_fraction,w_awr_con_qal_raw,w_awr_con_qal_score,w_awr_con_qal_cat,w_awr_con_qal_label,w_awr_con_qal_weight_fraction,w_awr_con_rrr_raw,w_awr_con_rrr_score,w_awr_con_rrr_cat,w_awr_con_rrr_label,w_awr_con_rrr_weight_fraction,w_awr_con_tot_raw,w_awr_con_tot_score,w_awr_con_tot_cat,w_awr_con_tot_label,w_awr_con_tot_weight_fraction,w_awr_elp_qan_raw,w_awr_elp_qan_score,w_awr_elp_qan_cat,w_awr_elp_qan_label,w_awr_elp_qan_weight_fraction,w_awr_elp_qal_raw,w_awr_elp_qal_score,w_awr_elp_qal_cat,w_awr_elp_qal_label,w_awr_elp_qal_weight_fraction,w_awr_elp_rrr_raw,w_awr_elp_rrr_score,w_awr_elp_rrr_cat,w_awr_elp_rrr_label,w_awr_elp_rrr_weight_fraction,w_awr_elp_tot_raw,w_awr_elp_tot_score,w_awr_elp_tot_cat,w_awr_elp_tot_label,w_awr_elp_tot_weight_fraction,w_awr_fnb_qan_raw,w_awr_fnb_qan_score,w_awr_fnb_qan_cat,w_awr_fnb_qan_label,w_awr_fnb_qan_weight_fraction,w_awr_fnb_qal_raw,w_awr_fnb_qal_score,w_awr_fnb_qal_cat,w_awr_fnb_qal_label,w_awr_fnb_qal_weight_fraction,w_awr_fnb_rrr_raw,w_awr_fnb_rrr_score,w_awr_fnb_rrr_cat,w_awr_fnb_rrr_label,w_awr_fnb_rrr_weight_fraction,w_awr_fnb_tot_raw,w_awr_fnb_tot_score,w_awr_fnb_tot_cat,w_awr_fnb_tot_label,w_awr_fnb_tot_weight_fraction,w_awr_min_qan_raw,w_awr_min_qan_score,w_awr_min_qan_cat,w_awr_min_qan_label,w_awr_min_qan_weight_fraction,w_awr_min_qal_raw,w_awr_min_qal_score,w_awr_min_qal_cat,w_awr_min_qal_label,w_awr_min_qal_weight_fraction,w_awr_min_rrr_raw,w_awr_min_rrr_score,w_awr_min_rrr_cat,w_awr_min_rrr_label,w_awr_min_rrr_weight_fraction,w_awr_min_tot_raw,w_awr_min_tot_score,w_awr_min_tot_cat,w_awr_min_tot_label,w_awr_min_tot_weight_fraction,w_awr_ong_qan_raw,w_awr_ong_qan_score,w_awr_ong_qan_cat,w_awr_ong_qan_label,w_awr_ong_qan_weight_fraction,w_awr_ong_qal_raw,w_awr_ong_qal_score,w_awr_ong_qal_cat,w_awr_ong_qal_label,w_awr_ong_qal_weight_fraction,w_awr_ong_rrr_raw,w_awr_ong_rrr_score,w_awr_ong_rrr_cat,w_awr_ong_rrr_label,w_awr_ong_rrr_weight_fraction,w_awr_ong_tot_raw,w_awr_ong_tot_score,w_awr_ong_tot_cat,w_awr_ong_tot_label,w_awr_ong_tot_weight_fraction,w_awr_smc_qan_raw,w_awr_smc_qan_score,w_awr_smc_qan_cat,w_awr_smc_qan_label,w_awr_smc_qan_weight_fraction,w_awr_smc_qal_raw,w_awr_smc_qal_score,w_awr_smc_qal_cat,w_awr_smc_qal_label,w_awr_smc_qal_weight_fraction,w_awr_smc_rrr_raw,w_awr_smc_rrr_score,w_awr_smc_rrr_cat,w_awr_smc_rrr_label,w_awr_smc_rrr_weight_fraction,w_awr_smc_tot_raw,w_awr_smc_tot_score,w_awr_smc_tot_cat,w_awr_smc_tot_label,w_awr_smc_tot_weight_fraction,w_awr_tex_qan_raw,w_awr_tex_qan_score,w_awr_tex_qan_cat,w_awr_tex_qan_label,w_awr_tex_qan_weight_fraction,w_awr_tex_qal_raw,w_awr_tex_qal_score,w_awr_tex_qal_cat,w_awr_tex_qal_label,w_awr_tex_qal_weight_fraction,w_awr_tex_rrr_raw,w_awr_tex_rrr_score,w_awr_tex_rrr_cat,w_awr_tex_rrr_label,w_awr_tex_rrr_weight_fraction,w_awr_tex_tot_raw,w_awr_tex_tot_score,w_awr_tex_tot_cat,w_awr_tex_tot_label,w_awr_tex_tot_weight_fraction
0101000020E610000009C1AA7AF9975A40EBC891CEC0F83440,22,Regent Garment Factory Limited - Business location- Regent 2,_,-,20.971692,106.374602,Hong (Red River),Cau,,436707-VNM.22_1-1882,32701,436707,VNM.22_1,1882,VNM,Vietnam,Hải Dương,445.9353674,0.185115252,1.888423765,1,Low - Medium (10-20%),0.05500944,1.025047202,1,Low - Medium (5-25%),0.289445435,1.15778174,1,Low - Medium (0.25-0.50),0.533312331,1.599936993,1,Low - Medium (0.33-0.66),0.184592,-9999,-9999,Insignificant Trend,0.008434224,3.305264706,3,"High (6 in 1,000 to 1 in 100)",0.007327837,4.014458347,4,"Extremely High (more than 2 in 1,000)",0.508764435,2.543822176,2,Medium (0.4-0.6),1,5,4,Extremely High (100%),-1.326951567,1.734609687,1,Low - Medium (-5 to 0),0.048103837,1.944223893,1,Low - Medium (2.5-5%),0.24250415,4.278009434,4,Extremely High (>20%),56,2.6,2,Medium - High (50-60%),1.956931588,3.482339983,3,High (3-4),0.530612245,3.911536562,4.069689369,4,Extremely High (4-5),0.12244898,3.054325923,3.218148146,3,High (3-4),0.183673469,2.48386278,3.661832378,3,High (3-4),0.836734694,1.955419855,3.480297101,3,High (3-4),0.554621849,2.387687749,2.260677429,2,Medium - High (2-3),0.168067227,3.081050977,3.242009801,3,High (3-4),0.142857143,2.225139146,3.215757148,3,High (3-4),0.865546218,2.684449827,4.129492416,4,Extremely High (4-5),0.60952381,4.637178854,4.689896456,4,Extremely High (4-5),0.085714286,2.940744442,3.116736109,3,High (3-4),0.228571429,2.929043971,4.107346539,4,Extremely High (4-5),0.923809524,2.133668316,3.7211734,3,High (3-4),0.571428571,3.911536562,4.069689369,4,Extremely High (4-5),0.107142857,3.008893331,3.177583331,3,High (3-4),0.178571429,2.538240392,3.755586882,3,High (3-4),0.857142857,2.326437671,3.981672529,3,High (3-4),0.893617021,2.387687749,2.260677429,2,Medium - High (2-3),0.053191489,2.940744442,3.116736109,3,High (3-4),0.031914894,2.349798222,3.43068659,3,High (3-4),0.978723404,1.788731199,3.25504216,3,High (3-4),0.510204082,3.367304843,3.491543784,3,High (3-4),0.163265306,2.855558332,3.040677082,3,High (3-4),0.163265306,2.30490696,3.353287862,3,High (3-4),0.836734694,2.668824532,4.123618245,4,Extremely High (4-5),0.549618321,3.911536562,4.069689369,4,Extremely High (4-5),0.022900763,2.940744442,3.116736109,3,High (3-4),0.366412214,2.805249669,4.053986926,4,Extremely High (4-5),0.938931298,2.932628178,4.222792548,4,Extremely High (4-5),0.390804598,5,5,4,Extremely High (4-5),0.011494253,2.940744442,3.116736109,3,High (3-4),0.551724138,2.962230016,4.121650869,4,Extremely High (4-5),0.954022989,2.049800655,3.607838723,3,High (3-4),0.428571429,3.911536562,4.069689369,4,Extremely High (4-5),0.285714286,2.855558332,3.040677082,3,High (3-4),0.19047619,2.807350452,4.054892436,4,Extremely High (4-5),0.904761905,2.280283763,3.919302382,3,High (3-4),0.387755102,4.346921937,4.441813622,4,Extremely High (4-5),0.204081633,2.855558332,3.040677082,3,High (3-4),0.326530612,2.944078759,4.113827051,4,Extremely High (4-5),0.918367347
0101000020E6100000EF8FF7AA95A95A407C9BFEEC47EA3440,149,AURORA VIETNAM INDUSTRIAL FOOTWEAR CO. LTD,_,-,20.91516,106.64976,Hong (Red River),Cau,,436707-VNM.23_1-1882,32702,436707,VNM.23_1,1882,VNM,Vietnam,Hải Phòng,633.3757145,0.185115252,1.888423765,1,Low - Medium (10-20%),0.05500944,1.025047202,1,Low - Medium (5-25%),0.289445435,1.15778174,1,Low - Medium (0.25-0.50),0.533312331,1.599936993,1,Low - Medium (0.33-0.66),0.184592,-9999,-9999,Insignificant Trend,0.008434224,3.305264706,3,"High (6 in 1,000 to 1 in 100)",0.007327837,4.014458347,4,"Extremely High (more than 2 in 1,000)",0.508764435,2.543822176,2,Medium (0.4-0.6),1,5,4,Extremely High (100%),-1.326951567,1.734609687,1,Low - Medium (-5 to 0),0.048103837,1.944223893,1,Low - Medium (2.5-5%),0.24250415,4.278009434,4,Extremely High (>20%),56,2.6,2,Medium - High (50-60%),1.956931588,3.482339983,3,High (3-4),0.530612245,3.911536562,4.069689369,4,Extremely High (4-5),0.12244898,3.054325923,3.218148146,3,High (3-4),0.183673469,2.48386278,3.661832378,3,High (3-4),0.836734694,1.955419855,3.480297101,3,High (3-4),0.554621849,2.387687749,2.260677429,2,Medium - High (2-3),0.168067227,3.081050977,3.242009801,3,High (3-4),0.142857143,2.225139146,3.215757148,3,High (3-4),0.865546218,2.684449827,4.129492416,4,Extremely High (4-5),0.60952381,4.637178854,4.689896456,4,Extremely High (4-5),0.085714286,2.940744442,3.116736109,3,High (3-4),0.228571429,2.929043971,4.107346539,4,Extremely High (4-5),0.923809524,2.133668316,3.7211734,3,High (3-4),0.571428571,3.911536562,4.069689369,4,Extremely High (4-5),0.107142857,3.008893331,3.177583331,3,High (3-4),0.178571429,2.538240392,3.755586882,3,High (3-4),0.857142857,2.326437671,3.981672529,3,High (3-4),0.893617021,2.387687749,2.260677429,2,Medium - High (2-3),0.053191489,2.940744442,3.116736109,3,High (3-4),0.031914894,2.349798222,3.43068659,3,High (3-4),0.978723404,1.788731199,3.25504216,3,High (3-4),0.510204082,3.367304843,3.491543784,3,High (3-4),0.163265306,2.855558332,3.040677082,3,High (3-4),0.163265306,2.30490696,3.353287862,3,High (3-4),0.836734694,2.668824532,4.123618245,4,Extremely High (4-5),0.549618321,3.911536562,4.069689369,4,Extremely High (4-5),0.022900763,2.940744442,3.116736109,3,High (3-4),0.366412214,2.805249669,4.053986926,4,Extremely High (4-5),0.938931298,2.932628178,4.222792548,4,Extremely High (4-5),0.390804598,5,5,4,Extremely High (4-5),0.011494253,2.940744442,3.116736109,3,High (3-4),0.551724138,2.962230016,4.121650869,4,Extremely High (4-5),0.954022989,2.049800655,3.607838723,3,High (3-4),0.428571429,3.911536562,4.069689369,4,Extremely High (4-5),0.285714286,2.855558332,3.040677082,3,High (3-4),0.19047619,2.807350452,4.054892436,4,Extremely High (4-5),0.904761905,2.280283763,3.919302382,3,High (3-4),0.387755102,4.346921937,4.441813622,4,Extremely High (4-5),0.204081633,2.855558332,3.040677082,3,High (3-4),0.326530612,2.944078759,4.113827051,4,Extremely High (4-5),0.918367347
0101000020E6100000C6DA84202CA35A40003F3E7CF4E33440,140,Pou Chen Vietnam Enterprise Ltd.,_,-,20.8904493,106.5495683,Hong (Red River),Cau,,436707-VNM.23_1-1882,32702,436707,VNM.23_1,1882,VNM,Vietnam,Hải Phòng,633.3757145,0.185115252,1.888423765,1,Low - Medium (10-20%),0.05500944,1.025047202,1,Low - Medium (5-25%),0.289445435,1.15778174,1,Low - Medium (0.25-0.50),0.533312331,1.599936993,1,Low - Medium (0.33-0.66),0.184592,-9999,-9999,Insignificant Trend,0.008434224,3.305264706,3,"High (6 in 1,000 to 1 in 100)",0.007327837,4.014458347,4,"Extremely High (more than 2 in 1,000)",0.508764435,2.543822176,2,Medium (0.4-0.6),1,5,4,Extremely High (100%),-1.326951567,1.734609687,1,Low - Medium (-5 to 0),0.048103837,1.944223893,1,Low - Medium (2.5-5%),0.24250415,4.278009434,4,Extremely High (>20%),56,2.6,2,Medium - High (50-60%),1.956931588,3.482339983,3,High (3-4),0.530612245,3.911536562,4.069689369,4,Extremely High (4-5),0.12244898,3.054325923,3.218148146,3,High (3-4),0.183673469,2.48386278,3.661832378,3,High (3-4),0.836734694,1.955419855,3.480297101,3,High (3-4),0.554621849,2.387687749,2.260677429,2,Medium - High (2-3),0.168067227,3.081050977,3.242009801,3,High (3-4),0.142857143,2.225139146,3.215757148,3,High (3-4),0.865546218,2.684449827,4.129492416,4,Extremely High (4-5),0.60952381,4.637178854,4.689896456,4,Extremely High (4-5),0.085714286,2.940744442,3.116736109,3,High (3-4),0.228571429,2.929043971,4.107346539,4,Extremely High (4-5),0.923809524,2.133668316,3.7211734,3,High (3-4),0.571428571,3.911536562,4.069689369,4,Extremely High (4-5),0.107142857,3.008893331,3.177583331,3,High (3-4),0.178571429,2.538240392,3.755586882,3,High (3-4),0.857142857,2.326437671,3.981672529,3,High (3-4),0.893617021,2.387687749,2.260677429,2,Medium - High (2-3),0.053191489,2.940744442,3.116736109,3,High (3-4),0.031914894,2.349798222,3.43068659,3,High (3-4),0.978723404,1.788731199,3.25504216,3,High (3-4),0.510204082,3.367304843,3.491543784,3,High (3-4),0.163265306,2.855558332,3.040677082,3,High (3-4),0.163265306,2.30490696,3.353287862,3,High (3-4),0.836734694,2.668824532,4.123618245,4,Extremely High (4-5),0.549618321,3.911536562,4.069689369,4,Extremely High (4-5),0.022900763,2.940744442,3.116736109,3,High (3-4),0.366412214,2.805249669,4.053986926,4,Extremely High (4-5),0.938931298,2.932628178,4.222792548,4,Extremely High (4-5),0.390804598,5,5,4,Extremely High (4-5),0.011494253,2.940744442,3.116736109,3,High (3-4),0.551724138,2.962230016,4.121650869,4,Extremely High (4-5),0.954022989,2.049800655,3.607838723,3,High (3-4),0.428571429,3.911536562,4.069689369,4,Extremely High (4-5),0.285714286,2.855558332,3.040677082,3,High (3-4),0.19047619,2.807350452,4.054892436,4,Extremely High (4-5),0.904761905,2.280283763,3.919302382,3,High (3-4),0.387755102,4.346921937,4.441813622,4,Extremely High (4-5),0.204081633,2.855558332,3.040677082,3,High (3-4),0.326530612,2.944078759,4.113827051,4,Extremely High (4-5),0.918367347
0101000020E6100000BD00FBE8D4A95A400E677E3507E03440,67,"Regina Miracle International Vietnam Co., Ltd",_,-,20.87511,106.65362,Hong (Red River),Cau,,436707-VNM.23_1-1882,32702,436707,VNM.23_1,1882,VNM,Vietnam,Hải Phòng,633.3757145,0.185115252,1.888423765,1,Low - Medium (10-20%),0.05500944,1.025047202,1,Low - Medium (5-25%),0.289445435,1.15778174,1,Low - Medium (0.25-0.50),0.533312331,1.599936993,1,Low - Medium (0.33-0.66),0.184592,-9999,-9999,Insignificant Trend,0.008434224,3.305264706,3,"High (6 in 1,000 to 1 in 100)",0.007327837,4.014458347,4,"Extremely High (more than 2 in 1,000)",0.508764435,2.543822176,2,Medium (0.4-0.6),1,5,4,Extremely High (100%),-1.326951567,1.734609687,1,Low - Medium (-5 to 0),0.048103837,1.944223893,1,Low - Medium (2.5-5%),0.24250415,4.278009434,4,Extremely High (>20%),56,2.6,2,Medium - High (50-60%),1.956931588,3.482339983,3,High (3-4),0.530612245,3.911536562,4.069689369,4,Extremely High (4-5),0.12244898,3.054325923,3.218148146,3,High (3-4),0.183673469,2.48386278,3.661832378,3,High (3-4),0.836734694,1.955419855,3.480297101,3,High (3-4),0.554621849,2.387687749,2.260677429,2,Medium - High (2-3),0.168067227,3.081050977,3.242009801,3,High (3-4),0.142857143,2.225139146,3.215757148,3,High (3-4),0.865546218,2.684449827,4.129492416,4,Extremely High (4-5),0.60952381,4.637178854,4.689896456,4,Extremely High (4-5),0.085714286,2.940744442,3.116736109,3,High (3-4),0.228571429,2.929043971,4.107346539,4,Extremely High (4-5),0.923809524,2.133668316,3.7211734,3,High (3-4),0.571428571,3.911536562,4.069689369,4,Extremely High (4-5),0.107142857,3.008893331,3.177583331,3,High (3-4),0.178571429,2.538240392,3.755586882,3,High (3-4),0.857142857,2.326437671,3.981672529,3,High (3-4),0.893617021,2.387687749,2.260677429,2,Medium - High (2-3),0.053191489,2.940744442,3.116736109,3,High (3-4),0.031914894,2.349798222,3.43068659,3,High (3-4),0.978723404,1.788731199,3.25504216,3,High (3-4),0.510204082,3.367304843,3.491543784,3,High (3-4),0.163265306,2.855558332,3.040677082,3,High (3-4),0.163265306,2.30490696,3.353287862,3,High (3-4),0.836734694,2.668824532,4.123618245,4,Extremely High (4-5),0.549618321,3.911536562,4.069689369,4,Extremely High (4-5),0.022900763,2.940744442,3.116736109,3,High (3-4),0.366412214,2.805249669,4.053986926,4,Extremely High (4-5),0.938931298,2.932628178,4.222792548,4,Extremely High (4-5),0.390804598,5,5,4,Extremely High (4-5),0.011494253,2.940744442,3.116736109,3,High (3-4),0.551724138,2.962230016,4.121650869,4,Extremely High (4-5),0.954022989,2.049800655,3.607838723,3,High (3-4),0.428571429,3.911536562,4.069689369,4,Extremely High (4-5),0.285714286,2.855558332,3.040677082,3,High (3-4),0.19047619,2.807350452,4.054892436,4,Extremely High (4-5),0.904761905,2.280283763,3.919302382,3,High (3-4),0.387755102,4.346921937,4.441813622,4,Extremely High (4-5),0.204081633,2.855558332,3.040677082,3,High (3-4),0.326530612,2.944078759,4.113827051,4,Extremely High (4-5),0.918367347
0101000020E610000019CA897615AE5A407F85CC9541E93440,54,MAPLE COMPANY LIMITED,_,-,20.911157,106.72006,Hong (Red River),Cau,,436707-VNM.23_1-1882,32702,436707,VNM.23_1,1882,VNM,Vietnam,Hải Phòng,633.3757145,0.185115252,1.888423765,1,Low - Medium (10-20%),0.05500944,1.025047202,1,Low - Medium (5-25%),0.289445435,1.15778174,1,Low - Medium (0.25-0.50),0.533312331,1.599936993,1,Low - Medium (0.33-0.66),0.184592,-9999,-9999,Insignificant Trend,0.008434224,3.305264706,3,"High (6 in 1,000 to 1 in 100)",0.007327837,4.014458347,4,"Extremely High (more than 2 in 1,000)",0.508764435,2.543822176,2,Medium (0.4-0.6),1,5,4,Extremely High (100%),-1.326951567,1.734609687,1,Low - Medium (-5 to 0),0.048103837,1.944223893,1,Low - Medium (2.5-5%),0.24250415,4.278009434,4,Extremely High (>20%),56,2.6,2,Medium - High (50-60%),1.956931588,3.482339983,3,High (3-4),0.530612245,3.911536562,4.069689369,4,Extremely High (4-5),0.12244898,3.054325923,3.218148146,3,High (3-4),0.183673469,2.48386278,3.661832378,3,High (3-4),0.836734694,1.955419855,3.480297101,3,High (3-4),0.554621849,2.387687749,2.260677429,2,Medium - High (2-3),0.168067227,3.081050977,3.242009801,3,High (3-4),0.142857143,2.225139146,3.215757148,3,High (3-4),0.865546218,2.684449827,4.129492416,4,Extremely High (4-5),0.60952381,4.637178854,4.689896456,4,Extremely High (4-5),0.085714286,2.940744442,3.116736109,3,High (3-4),0.228571429,2.929043971,4.107346539,4,Extremely High (4-5),0.923809524,2.133668316,3.7211734,3,High (3-4),0.571428571,3.911536562,4.069689369,4,Extremely High (4-5),0.107142857,3.008893331,3.177583331,3,High (3-4),0.178571429,2.538240392,3.755586882,3,High (3-4),0.857142857,2.326437671,3.981672529,3,High (3-4),0.893617021,2.387687749,2.260677429,2,Medium - High (2-3),0.053191489,2.940744442,3.116736109,3,High (3-4),0.031914894,2.349798222,3.43068659,3,High (3-4),0.978723404,1.788731199,3.25504216,3,High (3-4),0.510204082,3.367304843,3.491543784,3,High (3-4),0.163265306,2.855558332,3.040677082,3,High (3-4),0.163265306,2.30490696,3.353287862,3,High (3-4),0.836734694,2.668824532,4.123618245,4,Extremely High (4-5),0.549618321,3.911536562,4.069689369,4,Extremely High (4-5),0.022900763,2.940744442,3.116736109,3,High (3-4),0.366412214,2.805249669,4.053986926,4,Extremely High (4-5),0.938931298,2.932628178,4.222792548,4,Extremely High (4-5),0.390804598,5,5,4,Extremely High (4-5),0.011494253,2.940744442,3.116736109,3,High (3-4),0.551724138,2.962230016,4.121650869,4,Extremely High (4-5),0.954022989,2.049800655,3.607838723,3,High (3-4),0.428571429,3.911536562,4.069689369,4,Extremely High (4-5),0.285714286,2.855558332,3.040677082,3,High (3-4),0.19047619,2.807350452,4.054892436,4,Extremely High (4-5),0.904761905,2.280283763,3.919302382,3,High (3-4),0.387755102,4.346921937,4.441813622,4,Extremely High (4-5),0.204081633,2.855558332,3.040677082,3,High (3-4),0.326530612,2.944078759,4.113827051,4,Extremely High (4-5),0.918367347
0101000020E61000000327DBC01D915A40917D9065C1F43440,127,"PROSPORTS FASHION (VIET NAM) CO., LTD.",_,-,20.956076,106.267441,Hong (Red River),Cau,,436708-VNM.22_1-1882,32712,436708,VNM.22_1,1882,VNM,Vietnam,Hải Dương,533.5890014,0.349623807,2.805803426,2,Medium - High (20-40%),0.131451316,1.407256582,1,Low - Medium (5-25%),0.365201061,1.460804243,1,Low - Medium (0.25-0.50),0.814652541,2.443957624,2,Medium - High (0.66-1.00),0.184592,-9999,-9999,Insignificant Trend,0.022267949,4.025747732,4,Extremely High (more than 1 in 100),0.005959322,4.010633967,4,"Extremely High (more than 2 in 1,000)",0.637812675,3.189063374,3,Medium - High (0.6-0.8),1,5,4,Extremely High (100%),0.120365961,2.120365961,2,Medium - High (0 to 1),0.074348494,2.572375427,2,Medium - High (5-10%),0.229019846,4.195472624,4,Extremely High (>20%),56,2.6,2,Medium - High (50-60%),2.555317647,4.080946484,4,Extremely High (4-5),0.530612245,4.040121987,4.179591442,4,Extremely High (4-5),0.12244898,3.296821356,3.434661925,3,High (3-4),0.183673469,2.935375194,4.110075515,4,Extremely High (4-5),0.836734694,2.532634093,4.072418832,4,Extremely High (4-5),0.554621849,2.696292769,2.689295512,2,Medium - High (2-3),0.168067227,3.337810847,3.471259685,3,High (3-4),0.142857143,2.697305727,4.007459365,4,Extremely High (4-5),0.865546218,3.178408464,4.315191152,4,Extremely High (4-5),0.60952381,4.680040662,4.726530481,4,Extremely High (4-5),0.085714286,3.122616017,3.279121444,3,High (3-4),0.228571429,3.303930846,4.26893571,4,Extremely High (4-5),0.923809524,2.700493253,4.135523779,4,Extremely High (4-5),0.571428571,4.040121987,4.179591442,4,Extremely High (4-5),0.107142857,3.22713922,3.372445732,3,High (3-4),0.178571429,2.977664755,4.128303774,4,Extremely High (4-5),0.857142857,2.859583064,4.195331979,4,Extremely High (4-5),0.893617021,2.696292769,2.689295512,2,Medium - High (2-3),0.053191489,3.122616017,3.279121444,3,High (3-4),0.031914894,2.859285753,4.077278342,4,Extremely High (4-5),0.978723404,2.394507255,4.020491449,4,Extremely High (4-5),0.510204082,3.560182981,3.703497781,3,High (3-4),0.163265306,2.991962013,3.162466083,3,High (3-4),0.163265306,2.738532715,4.025229619,4,Extremely High (4-5),0.836734694,3.179592343,4.315636219,4,Extremely High (4-5),0.549618321,4.040121987,4.179591442,4,Extremely High (4-5),0.022900763,3.122616017,3.279121444,3,High (3-4),0.366412214,3.178346207,4.2148044,4,Extremely High (4-5),0.938931298,3.273912498,4.351094924,4,Extremely High (4-5),0.390804598,5,5,4,Extremely High (4-5),0.011494253,3.122616017,3.279121444,3,High (3-4),0.551724138,3.207211973,4.22724654,4,Extremely High (4-5),0.954022989,2.617369662,4.104274309,4,Extremely High (4-5),0.428571429,4.040121987,4.179591442,4,Extremely High (4-5),0.285714286,2.991962013,3.162466083,3,High (3-4),0.19047619,3.145521417,4.200655783,4,Extremely High (4-5),0.904761905,2.773156012,4.162840606,4,Extremely High (4-5),0.387755102,4.424073192,4.507754865,4,Extremely High (4-5),0.204081633,2.991962013,3.162466083,3,High (3-4),0.326530612,3.217824186,4.23182077,4,Extremely High (4-5),0.918367347
